,case_id,step_number,org:resource,lifecycle:transition,concept:name,time:timestamp,time:weekday,time:hour,time:day,time:event_count,time:busy_day
8200,2889,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 10:16:05.121000+01:00,0,10,7-11-2011,2453,False
8201,2889,2,112.0,COMPLETE,A_PREACCEPTED,2011-11-07 10:16:52.792000+01:00,0,10,7-11-2011,2453,False
8202,2889,3,112.0,SCHEDULE,W_Completeren aanvraag,2011-11-07 10:16:53.232000+01:00,0,10,7-11-2011,2453,False
8203,2889,4,11181.0,START,W_Completeren aanvraag,2011-11-07 17:36:00.256000+01:00,0,17,7-11-2011,2453,False
8204,2889,5,11181.0,COMPLETE,A_ACCEPTED,2011-11-07 17:42:36.651000+01:00,0,17,7-11-2011,2453,False
8205,2889,6,11181.0,COMPLETE,A_FINALIZED,2011-11-07 17:46:41.801000+01:00,0,17,7-11-2011,2453,False
8206,2889,7,11181.0,COMPLETE,O_SELECTED,2011-11-07 17:46:41.801000+01:00,0,17,7-11-2011,2453,False
8207,2889,8,11181.0,COMPLETE,O_CREATED,2011-11-07 17:46:42.859000+01:00,0,17,7-11-2011,2453,False
8208,2889,9,11181.0,COMPLETE,O_SENT,2011-11-07 17:46:42.956000+01:00,0,17,7-11-2011,2453,False
8209,2889,10,11181.0,SCHEDULE,W_Nabellen offertes,2011-11-07 17:46:43.415000+01:00,0,17,7-11-2011,2453,False
8210,2889,11,11181.0,COMPLETE,W_Completeren aanvraag,2011-11-07 17:46:44.598000+01:00,0,17,7-11-2011,2453,False
8211,2889,12,11181.0,START,W_Nabellen offertes,2011-11-07 17:47:29.617000+01:00,0,17,7-11-2011,2453,False
8212,2889,13,11181.0,COMPLETE,W_Nabellen offertes,2011-11-07 17:48:26.257000+01:00,0,17,7-11-2011,2453,False
8213,2889,14,11181.0,START,W_Nabellen offertes,2011-11-15 20:00:25.285000+01:00,1,20,15-11-2011,2087,False
8214,2889,15,11181.0,COMPLETE,W_Nabellen offertes,2011-11-15 20:03:51.656000+01:00,1,20,15-11-2011,2087,False
8215,2889,16,11180.0,START,W_Nabellen offertes,2011-11-24 17:09:48.551000+01:00,3,17,24-11-2011,2185,False
8216,2889,17,11180.0,COMPLETE,W_Nabellen offertes,2011-11-24 17:12:42.509000+01:00,3,17,24-11-2011,2185,False
8217,2889,18,10909.0,START,W_Nabellen offertes,2011-11-26 16:05:31.013000+01:00,5,16,26-11-2011,897,False
8218,2889,19,10909.0,COMPLETE,W_Nabellen offertes,2011-11-26 16:06:16.783000+01:00,5,16,26-11-2011,897,False
8219,2889,20,,START,W_Nabellen offertes,2011-11-28 16:27:55.202000+01:00,0,16,28-11-2011,2416,False
8220,2889,21,,COMPLETE,W_Nabellen offertes,2011-11-28 16:29:54.472000+01:00,0,16,28-11-2011,2416,False
8221,2889,22,10913.0,START,W_Nabellen offertes,2011-11-29 19:37:23.412000+01:00,1,19,29-11-2011,2147,False
8222,2889,23,10913.0,COMPLETE,W_Nabellen offertes,2011-11-29 19:38:59.581000+01:00,1,19,29-11-2011,2147,False
8223,2889,24,11180.0,START,W_Nabellen offertes,2011-11-30 18:30:48.025000+01:00,2,18,30-11-2011,1838,False
8224,2889,25,11180.0,COMPLETE,W_Nabellen offertes,2011-11-30 18:33:15.953000+01:00,2,18,30-11-2011,1838,False
8225,2889,26,11180.0,COMPLETE,W_Nabellen offertes,2011-12-08 09:15:21.829000+01:00,3,9,8-12-2011,1794,False
8226,2889,27,112.0,COMPLETE,O_CANCELLED,2011-12-08 09:15:21.833000+01:00,3,9,8-12-2011,1794,False
8227,2889,28,112.0,COMPLETE,A_CANCELLED,2011-12-08 09:15:21.833000+01:00,3,9,8-12-2011,1794,False
8228,2896,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 10:55:01.480000+01:00,0,10,7-11-2011,2453,False
8229,2896,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 10:55:01.664000+01:00,0,10,7-11-2011,2453,False
8230,2896,2,112.0,COMPLETE,A_DECLINED,2011-11-07 10:55:35.463000+01:00,0,10,7-11-2011,2453,False
8231,2898,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 11:45:12.625000+01:00,0,11,7-11-2011,2453,False
8232,2898,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 11:45:12.882000+01:00,0,11,7-11-2011,2453,False
8233,2898,2,112.0,SCHEDULE,W_Afhandelen leads,2011-11-07 11:45:47.470000+01:00,0,11,7-11-2011,2453,False
8234,2898,3,10228.0,START,W_Afhandelen leads,2011-11-07 11:46:39.332000+01:00,0,11,7-11-2011,2453,False
8235,2898,4,10228.0,COMPLETE,A_PREACCEPTED,2011-11-07 11:48:12.820000+01:00,0,11,7-11-2011,2453,False
8236,2898,5,10228.0,SCHEDULE,W_Completeren aanvraag,2011-11-07 11:48:12.882000+01:00,0,11,7-11-2011,2453,False
8237,2898,6,10228.0,COMPLETE,W_Afhandelen leads,2011-11-07 11:48:14.678000+01:00,0,11,7-11-2011,2453,False
8238,2898,7,11203.0,START,W_Completeren aanvraag,2011-11-07 16:02:52.991000+01:00,0,16,7-11-2011,2453,False
8239,2898,8,11203.0,COMPLETE,W_Completeren aanvraag,2011-11-07 16:15:43.225000+01:00,0,16,7-11-2011,2453,False
8240,2898,9,11203.0,START,W_Completeren aanvraag,2011-11-07 16:15:59.207000+01:00,0,16,7-11-2011,2453,False
8241,2898,10,11203.0,COMPLETE,A_ACCEPTED,2011-11-07 16:16:33.368000+01:00,0,16,7-11-2011,2453,False
8242,2898,11,11203.0,COMPLETE,A_FINALIZED,2011-11-07 16:26:21.654000+01:00,0,16,7-11-2011,2453,False
8243,2898,12,11203.0,COMPLETE,O_SELECTED,2011-11-07 16:26:21.654000+01:00,0,16,7-11-2011,2453,False
8244,2898,13,11203.0,COMPLETE,O_CREATED,2011-11-07 16:26:23.015000+01:00,0,16,7-11-2011,2453,False
8245,2898,14,11203.0,COMPLETE,O_SENT,2011-11-07 16:26:23.062000+01:00,0,16,7-11-2011,2453,False
8246,2898,15,11203.0,SCHEDULE,W_Nabellen offertes,2011-11-07 16:26:24.081000+01:00,0,16,7-11-2011,2453,False
8247,2898,16,11203.0,COMPLETE,W_Completeren aanvraag,2011-11-07 16:26:25.329000+01:00,0,16,7-11-2011,2453,False
8248,2898,17,11189.0,START,W_Nabellen offertes,2011-11-15 16:39:15.394000+01:00,1,16,15-11-2011,2087,False
8249,2898,18,11189.0,COMPLETE,W_Nabellen offertes,2011-11-15 16:40:59.616000+01:00,1,16,15-11-2011,2087,False
8250,2898,19,10861.0,START,W_Nabellen offertes,2011-11-19 16:30:47.959000+01:00,5,16,19-11-2011,1090,False
8251,2898,20,10861.0,COMPLETE,A_CANCELLED,2011-11-19 16:46:40.972000+01:00,5,16,19-11-2011,1090,False
8252,2898,21,10861.0,COMPLETE,O_CANCELLED,2011-11-19 16:46:40.972000+01:00,5,16,19-11-2011,1090,False
8253,2898,22,10861.0,COMPLETE,W_Nabellen offertes,2011-11-19 16:46:43.318000+01:00,5,16,19-11-2011,1090,False
8254,2907,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 13:37:23.370000+01:00,0,13,7-11-2011,2453,False
8255,2907,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 13:37:23.620000+01:00,0,13,7-11-2011,2453,False
8256,2907,2,112.0,SCHEDULE,W_Afhandelen leads,2011-11-07 13:38:20.507000+01:00,0,13,7-11-2011,2453,False
8257,2907,3,11203.0,START,W_Afhandelen leads,2011-11-07 15:08:04.691000+01:00,0,15,7-11-2011,2453,False
8258,2907,4,11203.0,COMPLETE,W_Afhandelen leads,2011-11-07 15:08:10.380000+01:00,0,15,7-11-2011,2453,False
8259,2907,5,11203.0,START,W_Afhandelen leads,2011-11-07 15:39:51.061000+01:00,0,15,7-11-2011,2453,False
8260,2907,6,11203.0,COMPLETE,A_DECLINED,2011-11-07 15:40:50.562000+01:00,0,15,7-11-2011,2453,False
8261,2907,7,11203.0,COMPLETE,W_Afhandelen leads,2011-11-07 15:40:53.471000+01:00,0,15,7-11-2011,2453,False
8262,2910,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 13:53:04.019000+01:00,0,13,7-11-2011,2453,False
8263,2910,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 13:53:04.299000+01:00,0,13,7-11-2011,2453,False
8264,2910,2,112.0,SCHEDULE,W_Beoordelen fraude,2011-11-07 13:53:09.172000+01:00,0,13,7-11-2011,2453,False
8265,2910,3,10188.0,START,W_Beoordelen fraude,2011-11-08 11:00:01.889000+01:00,1,11,8-11-2011,2309,False
8266,2910,4,10188.0,COMPLETE,W_Beoordelen fraude,2011-11-08 11:00:29.787000+01:00,1,11,8-11-2011,2309,False
8267,2910,5,10188.0,START,W_Beoordelen fraude,2011-11-08 11:00:56.244000+01:00,1,11,8-11-2011,2309,False
8268,2910,6,10188.0,COMPLETE,W_Beoordelen fraude,2011-11-08 11:01:03.810000+01:00,1,11,8-11-2011,2309,False
8269,2910,7,10188.0,START,W_Beoordelen fraude,2011-11-08 13:00:08.759000+01:00,1,13,8-11-2011,2309,False
8270,2910,8,10188.0,COMPLETE,A_DECLINED,2011-11-08 13:00:14.828000+01:00,1,13,8-11-2011,2309,False
8271,2910,9,10188.0,COMPLETE,W_Beoordelen fraude,2011-11-08 13:00:17.977000+01:00,1,13,8-11-2011,2309,False
8272,2912,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 14:06:21.441000+01:00,0,14,7-11-2011,2453,False
8273,2912,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 14:06:21.680000+01:00,0,14,7-11-2011,2453,False
8274,2912,2,112.0,SCHEDULE,W_Afhandelen leads,2011-11-07 14:06:44.577000+01:00,0,14,7-11-2011,2453,False
8275,2912,3,11203.0,START,W_Afhandelen leads,2011-11-07 15:39:24.013000+01:00,0,15,7-11-2011,2453,False
8276,2912,4,11203.0,COMPLETE,W_Afhandelen leads,2011-11-07 15:39:45.362000+01:00,0,15,7-11-2011,2453,False
8277,2912,5,11203.0,START,W_Afhandelen leads,2011-11-07 15:58:22.761000+01:00,0,15,7-11-2011,2453,False
8278,2912,6,11203.0,COMPLETE,W_Afhandelen leads,2011-11-07 15:58:41.528000+01:00,0,15,7-11-2011,2453,False
8279,2912,7,10629.0,START,W_Afhandelen leads,2011-11-07 16:50:22.030000+01:00,0,16,7-11-2011,2453,False
8280,2912,8,10629.0,COMPLETE,A_DECLINED,2011-11-07 16:52:56.722000+01:00,0,16,7-11-2011,2453,False
8281,2912,9,10629.0,COMPLETE,W_Afhandelen leads,2011-11-07 16:52:59.794000+01:00,0,16,7-11-2011,2453,False
8282,2941,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 17:23:21.325000+01:00,0,17,7-11-2011,2453,False
8283,2941,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 17:23:21.434000+01:00,0,17,7-11-2011,2453,False
8284,2941,2,112.0,SCHEDULE,W_Afhandelen leads,2011-11-07 17:23:58.413000+01:00,0,17,7-11-2011,2453,False
8285,2941,3,11119.0,START,W_Afhandelen leads,2011-11-07 17:24:12.790000+01:00,0,17,7-11-2011,2453,False
8286,2941,4,11119.0,COMPLETE,A_DECLINED,2011-11-07 17:24:47.729000+01:00,0,17,7-11-2011,2453,False
8287,2941,5,11119.0,COMPLETE,W_Afhandelen leads,2011-11-07 17:24:50.913000+01:00,0,17,7-11-2011,2453,False
8288,2947,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 18:22:55.414000+01:00,0,18,7-11-2011,2453,False
8289,2947,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 18:22:55.574000+01:00,0,18,7-11-2011,2453,False
8290,2947,2,112.0,COMPLETE,A_PREACCEPTED,2011-11-07 18:23:35.290000+01:00,0,18,7-11-2011,2453,False
8291,2947,3,112.0,SCHEDULE,W_Completeren aanvraag,2011-11-07 18:23:35.662000+01:00,0,18,7-11-2011,2453,False
8292,2947,4,10881.0,START,W_Completeren aanvraag,2011-11-07 18:23:46.674000+01:00,0,18,7-11-2011,2453,False
8293,2947,5,10881.0,COMPLETE,A_ACCEPTED,2011-11-07 18:26:34.993000+01:00,0,18,7-11-2011,2453,False
8294,2947,6,10881.0,COMPLETE,O_SELECTED,2011-11-07 18:26:51.260000+01:00,0,18,7-11-2011,2453,False
8295,2947,7,10881.0,COMPLETE,A_FINALIZED,2011-11-07 18:26:51.260000+01:00,0,18,7-11-2011,2453,False
8296,2947,8,10881.0,COMPLETE,O_CREATED,2011-11-07 18:26:52.101000+01:00,0,18,7-11-2011,2453,False
8297,2947,9,10881.0,COMPLETE,O_SENT,2011-11-07 18:26:52.131000+01:00,0,18,7-11-2011,2453,False
8298,2947,10,10881.0,SCHEDULE,W_Nabellen offertes,2011-11-07 18:26:52.206000+01:00,0,18,7-11-2011,2453,False
8299,2947,11,10881.0,COMPLETE,W_Completeren aanvraag,2011-11-07 18:26:53.760000+01:00,0,18,7-11-2011,2453,False
8300,2947,12,10881.0,START,W_Nabellen offertes,2011-11-07 18:27:06.768000+01:00,0,18,7-11-2011,2453,False
8301,2947,13,10881.0,COMPLETE,O_SELECTED,2011-11-07 18:27:28.945000+01:00,0,18,7-11-2011,2453,False
8302,2947,14,10881.0,COMPLETE,O_CANCELLED,2011-11-07 18:27:28.945000+01:00,0,18,7-11-2011,2453,False
8303,2947,15,10881.0,COMPLETE,O_CREATED,2011-11-07 18:27:29.915000+01:00,0,18,7-11-2011,2453,False
8304,2947,16,10881.0,COMPLETE,O_SENT,2011-11-07 18:27:29.949000+01:00,0,18,7-11-2011,2453,False
8305,2947,17,10881.0,SCHEDULE,W_Nabellen offertes,2011-11-07 18:27:30.028000+01:00,0,18,7-11-2011,2453,False
8306,2947,18,10881.0,COMPLETE,W_Nabellen offertes,2011-11-07 18:27:31.273000+01:00,0,18,7-11-2011,2453,False
8307,2947,19,10881.0,START,W_Nabellen offertes,2011-11-07 18:27:41.554000+01:00,0,18,7-11-2011,2453,False
8308,2947,20,10881.0,COMPLETE,W_Nabellen offertes,2011-11-07 18:35:29.825000+01:00,0,18,7-11-2011,2453,False
8309,2947,21,10881.0,START,W_Nabellen offertes,2011-11-07 18:36:37.964000+01:00,0,18,7-11-2011,2453,False
8310,2947,22,10881.0,COMPLETE,W_Nabellen offertes,2011-11-07 18:37:08.670000+01:00,0,18,7-11-2011,2453,False
8311,2947,23,11189.0,START,W_Nabellen offertes,2011-11-15 17:00:00.756000+01:00,1,17,15-11-2011,2087,False
8312,2947,24,11189.0,COMPLETE,W_Nabellen offertes,2011-11-15 17:03:19.298000+01:00,1,17,15-11-2011,2087,False
8313,2947,25,,START,W_Nabellen offertes,2011-11-15 20:47:30.813000+01:00,1,20,15-11-2011,2087,False
8314,2947,26,,COMPLETE,W_Nabellen offertes,2011-11-15 20:47:38.082000+01:00,1,20,15-11-2011,2087,False
8315,2947,27,11049.0,START,W_Nabellen offertes,2011-11-17 09:32:27.207000+01:00,3,9,17-11-2011,2572,True
8316,2947,28,11049.0,COMPLETE,O_SENT_BACK,2011-11-17 09:34:34.499000+01:00,3,9,17-11-2011,2572,True
8317,2947,29,11049.0,SCHEDULE,W_Valideren aanvraag,2011-11-17 09:34:34.680000+01:00,3,9,17-11-2011,2572,True
8318,2947,30,11049.0,COMPLETE,W_Nabellen offertes,2011-11-17 09:34:36.706000+01:00,3,9,17-11-2011,2572,True
8319,2947,31,10609.0,START,W_Valideren aanvraag,2011-11-17 12:30:44.479000+01:00,3,12,17-11-2011,2572,True
8320,2947,32,10609.0,COMPLETE,W_Valideren aanvraag,2011-11-17 12:40:57.945000+01:00,3,12,17-11-2011,2572,True
8321,2947,33,10972.0,START,W_Valideren aanvraag,2011-11-21 15:06:26.396000+01:00,0,15,21-11-2011,2620,True
8322,2947,34,10972.0,COMPLETE,W_Valideren aanvraag,2011-11-21 15:09:21.145000+01:00,0,15,21-11-2011,2620,True
8323,2947,35,10809.0,START,W_Valideren aanvraag,2011-11-21 17:37:40.720000+01:00,0,17,21-11-2011,2620,True
8324,2947,36,10809.0,COMPLETE,W_Valideren aanvraag,2011-11-21 17:38:50.146000+01:00,0,17,21-11-2011,2620,True
8325,2947,37,10972.0,START,W_Valideren aanvraag,2011-11-22 11:47:25.306000+01:00,1,11,22-11-2011,2066,False
8326,2947,38,10972.0,COMPLETE,W_Valideren aanvraag,2011-11-22 12:12:56.627000+01:00,1,12,22-11-2011,2066,False
8327,2947,39,10972.0,START,W_Valideren aanvraag,2011-11-22 12:16:18.572000+01:00,1,12,22-11-2011,2066,False
8328,2947,40,10972.0,COMPLETE,O_CANCELLED,2011-11-22 12:30:14.130000+01:00,1,12,22-11-2011,2066,False
8329,2947,41,10972.0,COMPLETE,O_SELECTED,2011-11-22 12:30:14.130000+01:00,1,12,22-11-2011,2066,False
8330,2947,42,10972.0,COMPLETE,O_CREATED,2011-11-22 12:30:16.696000+01:00,1,12,22-11-2011,2066,False
8331,2947,43,10972.0,COMPLETE,O_SENT,2011-11-22 12:30:16.930000+01:00,1,12,22-11-2011,2066,False
8332,2947,44,10972.0,SCHEDULE,W_Nabellen incomplete dossiers,2011-11-22 12:30:17.169000+01:00,1,12,22-11-2011,2066,False
8333,2947,45,10972.0,COMPLETE,W_Valideren aanvraag,2011-11-22 12:30:18.730000+01:00,1,12,22-11-2011,2066,False
8334,2947,46,10972.0,START,W_Nabellen incomplete dossiers,2011-11-22 12:30:49.606000+01:00,1,12,22-11-2011,2066,False
8335,2947,47,10972.0,COMPLETE,O_ACCEPTED,2011-11-22 12:31:17.192000+01:00,1,12,22-11-2011,2066,False
8336,2947,48,10972.0,COMPLETE,A_ACTIVATED,2011-11-22 12:31:17.192000+01:00,1,12,22-11-2011,2066,False
8337,2947,49,10972.0,COMPLETE,A_APPROVED,2011-11-22 12:31:17.192000+01:00,1,12,22-11-2011,2066,False
8338,2947,50,10972.0,COMPLETE,A_REGISTERED,2011-11-22 12:31:17.192000+01:00,1,12,22-11-2011,2066,False
8339,2947,51,10972.0,COMPLETE,W_Nabellen incomplete dossiers,2011-11-22 12:31:24+01:00,1,12,22-11-2011,2066,False
8340,2955,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 19:34:13.797000+01:00,0,19,7-11-2011,2453,False
8341,2955,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 19:34:13.927000+01:00,0,19,7-11-2011,2453,False
8342,2955,2,112.0,COMPLETE,A_PREACCEPTED,2011-11-07 19:34:46.256000+01:00,0,19,7-11-2011,2453,False
8343,2955,3,112.0,SCHEDULE,W_Completeren aanvraag,2011-11-07 19:34:46.610000+01:00,0,19,7-11-2011,2453,False
8344,2955,4,11169.0,START,W_Completeren aanvraag,2011-11-07 20:18:06.726000+01:00,0,20,7-11-2011,2453,False
8345,2955,5,11169.0,COMPLETE,A_ACCEPTED,2011-11-07 20:26:41.600000+01:00,0,20,7-11-2011,2453,False
8346,2955,6,11169.0,COMPLETE,A_FINALIZED,2011-11-07 20:31:40.584000+01:00,0,20,7-11-2011,2453,False
8347,2955,7,11169.0,COMPLETE,O_SELECTED,2011-11-07 20:31:40.584000+01:00,0,20,7-11-2011,2453,False
8348,2955,8,11169.0,COMPLETE,O_CREATED,2011-11-07 20:31:41.705000+01:00,0,20,7-11-2011,2453,False
8349,2955,9,11169.0,COMPLETE,O_SENT,2011-11-07 20:31:41.736000+01:00,0,20,7-11-2011,2453,False
8350,2955,10,11169.0,SCHEDULE,W_Nabellen offertes,2011-11-07 20:31:41.831000+01:00,0,20,7-11-2011,2453,False
8351,2955,11,11169.0,COMPLETE,W_Completeren aanvraag,2011-11-07 20:31:43.401000+01:00,0,20,7-11-2011,2453,False
8352,2955,12,11169.0,START,W_Nabellen offertes,2011-11-07 20:31:57.211000+01:00,0,20,7-11-2011,2453,False
8353,2955,13,11169.0,COMPLETE,O_SELECTED,2011-11-07 20:33:25.236000+01:00,0,20,7-11-2011,2453,False
8354,2955,14,11169.0,COMPLETE,O_CANCELLED,2011-11-07 20:33:25.236000+01:00,0,20,7-11-2011,2453,False
8355,2955,15,11169.0,COMPLETE,O_CREATED,2011-11-07 20:33:26.208000+01:00,0,20,7-11-2011,2453,False
8356,2955,16,11169.0,COMPLETE,O_SENT,2011-11-07 20:33:26.239000+01:00,0,20,7-11-2011,2453,False
8357,2955,17,11169.0,SCHEDULE,W_Nabellen offertes,2011-11-07 20:33:26.351000+01:00,0,20,7-11-2011,2453,False
8358,2955,18,11169.0,COMPLETE,W_Nabellen offertes,2011-11-07 20:33:27.601000+01:00,0,20,7-11-2011,2453,False
8359,2955,19,11181.0,START,W_Nabellen offertes,2011-11-15 20:32:24.269000+01:00,1,20,15-11-2011,2087,False
8360,2955,20,11181.0,COMPLETE,W_Nabellen offertes,2011-11-15 20:33:55.502000+01:00,1,20,15-11-2011,2087,False
8361,2955,21,,START,W_Nabellen offertes,2011-11-21 09:21:07.945000+01:00,0,9,21-11-2011,2620,True
8362,2955,22,,COMPLETE,W_Nabellen offertes,2011-11-21 09:22:00.924000+01:00,0,9,21-11-2011,2620,True
8363,2955,23,,START,W_Nabellen offertes,2011-11-21 09:22:51.108000+01:00,0,9,21-11-2011,2620,True
8364,2955,24,,COMPLETE,W_Nabellen offertes,2011-11-21 09:24:26.802000+01:00,0,9,21-11-2011,2620,True
8365,2955,25,10881.0,START,W_Nabellen offertes,2011-11-21 19:41:44.555000+01:00,0,19,21-11-2011,2620,True
8366,2955,26,10881.0,COMPLETE,W_Nabellen offertes,2011-11-21 19:43:27.782000+01:00,0,19,21-11-2011,2620,True
8367,2955,27,11049.0,START,W_Nabellen offertes,2011-11-28 09:44:40.324000+01:00,0,9,28-11-2011,2416,False
8368,2955,28,11049.0,COMPLETE,O_SENT_BACK,2011-11-28 09:45:25.108000+01:00,0,9,28-11-2011,2416,False
8369,2955,29,11049.0,SCHEDULE,W_Valideren aanvraag,2011-11-28 09:45:25.279000+01:00,0,9,28-11-2011,2416,False
8370,2955,30,11049.0,COMPLETE,W_Nabellen offertes,2011-11-28 09:45:27.264000+01:00,0,9,28-11-2011,2416,False
8371,2955,31,10609.0,START,W_Valideren aanvraag,2011-11-30 10:16:04.347000+01:00,2,10,30-11-2011,1838,False
8372,2955,32,10609.0,SCHEDULE,W_Nabellen incomplete dossiers,2011-11-30 10:50:46.639000+01:00,2,10,30-11-2011,1838,False
8373,2955,33,10609.0,COMPLETE,W_Valideren aanvraag,2011-11-30 10:50:49.408000+01:00,2,10,30-11-2011,1838,False
8374,2955,34,11121.0,START,W_Nabellen incomplete dossiers,2011-11-30 10:52:50.831000+01:00,2,10,30-11-2011,1838,False
8375,2955,35,11121.0,SCHEDULE,W_Valideren aanvraag,2011-11-30 10:57:19.773000+01:00,2,10,30-11-2011,1838,False
8376,2955,36,11121.0,COMPLETE,W_Nabellen incomplete dossiers,2011-11-30 10:57:22.033000+01:00,2,10,30-11-2011,1838,False
8377,2955,37,10609.0,START,W_Valideren aanvraag,2011-11-30 11:05:05.849000+01:00,2,11,30-11-2011,1838,False
8378,2955,38,10609.0,COMPLETE,O_CANCELLED,2011-11-30 11:19:03.758000+01:00,2,11,30-11-2011,1838,False
8379,2955,39,10609.0,COMPLETE,O_SELECTED,2011-11-30 11:19:03.758000+01:00,2,11,30-11-2011,1838,False
8380,2955,40,10609.0,COMPLETE,O_CREATED,2011-11-30 11:19:06.499000+01:00,2,11,30-11-2011,1838,False
8381,2955,41,10609.0,COMPLETE,O_SENT,2011-11-30 11:19:06.858000+01:00,2,11,30-11-2011,1838,False
8382,2955,42,10609.0,SCHEDULE,W_Nabellen incomplete dossiers,2011-11-30 11:19:07.186000+01:00,2,11,30-11-2011,1838,False
8383,2955,43,10609.0,COMPLETE,W_Valideren aanvraag,2011-11-30 11:19:09.978000+01:00,2,11,30-11-2011,1838,False
8384,2955,44,10609.0,START,W_Nabellen incomplete dossiers,2011-11-30 11:19:29.030000+01:00,2,11,30-11-2011,1838,False
8385,2955,45,10609.0,COMPLETE,A_APPROVED,2011-11-30 11:20:39.743000+01:00,2,11,30-11-2011,1838,False
8386,2955,46,10609.0,COMPLETE,O_ACCEPTED,2011-11-30 11:20:39.743000+01:00,2,11,30-11-2011,1838,False
8387,2955,47,10609.0,COMPLETE,A_REGISTERED,2011-11-30 11:20:39.743000+01:00,2,11,30-11-2011,1838,False
8388,2955,48,10609.0,COMPLETE,A_ACTIVATED,2011-11-30 11:20:39.743000+01:00,2,11,30-11-2011,1838,False
8389,2955,49,10609.0,COMPLETE,W_Nabellen incomplete dossiers,2011-11-30 11:20:48.995000+01:00,2,11,30-11-2011,1838,False
8390,2958,0,112.0,COMPLETE,A_SUBMITTED,2011-11-07 20:20:48.004000+01:00,0,20,7-11-2011,2453,False
8391,2958,1,112.0,COMPLETE,A_PARTLYSUBMITTED,2011-11-07 20:20:48.407000+01:00,0,20,7-11-2011,2453,False
8392,2958,2,112.0,SCHEDULE,W_Afhandelen leads,2011-11-07 20:21:27.202000+01:00,0,20,7-11-2011,2453,False
8393,2958,3,11002.0,START,W_Afhandelen leads,2011-11-07 20:42:08.631000+01:00,0,20,7-11-2011,2453,False
8394,2958,4,11002.0,COMPLETE,A_PREACCEPTED,2011-11-07 20:44:55.937000+01:00,0,20,7-11-2011,2453,False
8395,2958,5,11002.0,SCHEDULE,W_Completeren aanvraag,2011-11-07 20:44:55.977000+01:00,0,20,7-11-2011,2453,False
8396,2958,6,11002.0,COMPLETE,W_Afhandelen leads,2011-11-07 20:44:57.062000+01:00,0,20,7-11-2011,2453,False
8397,2958,7,11189.0,START,W_Completeren aanvraag,2011-11-08 09:07:29.203000+01:00,1,9,8-11-2011,2309,False
8398,2958,8,11189.0,COMPLETE,W_Completeren aanvraag,2011-11-08 09:07:40.833000+01:00,1,9,8-11-2011,2309,False
8399,2958,9,11189.0,START,W_Completeren aanvraag,2011-11-08 09:23:34.419000+01:00,1,9,8-11-2011,2309,False
8400,2958,10,11189.0,COMPLETE,A_ACCEPTED,2011-11-08 09:30:22.215000+01:00,1,9,8-11-2011,2309,False
8401,2958,11,11189.0,COMPLETE,O_SELECTED,2011-11-08 09:34:35.626000+01:00,1,9,8-11-2011,2309,False
8402,2958,12,11189.0,COMPLETE,A_FINALIZED,2011-11-08 09:34:35.627000+01:00,1,9,8-11-2011,2309,False
8403,2958,13,11189.0,COMPLETE,O_CREATED,2011-11-08 09:34:37.330000+01:00,1,9,8-11-2011,2309,False
8404,2958,14,11189.0,COMPLETE,O_SENT,2011-11-08 09:34:37.367000+01:00,1,9,8-11-2011,2309,False
8405,2958,15,11189.0,SCHEDULE,W_Nabellen offertes,2011-11-08 09:34:37.482000+01:00,1,9,8-11-2011,2309,False
8406,2958,16,11189.0,COMPLETE,W_Completeren aanvraag,2011-11-08 09:34:39.415000+01:00,1,9,8-11-2011,2309,False
8407,2958,17,11189.0,START,W_Nabellen offertes,2011-11-15 20:52:52.932000+01:00,1,20,15-11-2011,2087,False
8408,2958,18,11189.0,COMPLETE,W_Nabellen offertes,2011-11-15 20:54:56.342000+01:00,1,20,15-11-2011,2087,False
8409,2958,19,11201.0,START,W_Nabellen offertes,2011-11-21 16:50:44.282000+01:00,0,16,21-11-2011,2620,True
8410,2958,20,11201.0,COMPLETE,W_Nabellen offertes,2011-11-21 16:52:39.730000+01:00,0,16,21-11-2011,2620,True
8411,2958,21,,START,W_Nabellen offertes,2011-11-21 19:18:43.320000+01:00,0,19,21-11-2011,2620,True
8412,2958,22,,COMPLETE,W_Nabellen offertes,2011-11-21 19:19:07.677000+01:00,0,19,21-11-2011,2620,True
